time,close,high,low,open,volumefrom,volumeto
2019-08-18 15:00:00,10404.49,10456.5,10395.9,10400.41,715.07,7463189.64
2019-08-18 14:00:00,10400.41,10512.89,10396.14,10450.49,1452.7,15199946.87
2019-08-18 13:00:00,10450.49,10509.36,10391.16,10391.55,1920.64,20065903.01
2019-08-18 12:00:00,10391.55,10455.84,10377.8,10406.53,978.61,10186582.97
2019-08-18 11:00:00,10406.53,10441.37,10351.47,10378.09,1168.16,12137144.22
2019-08-18 10:00:00,10378.09,10410.61,10182.18,10194.58,2572.84,26606076.57
2019-08-18 09:00:00,10194.58,10239.13,10119.11,10119.34,952.76,9716937.87
2019-08-18 08:00:00,10119.34,10165.85,10107.31,10150.49,339.57,3444381.31
2019-08-18 07:00:00,10150.49,10178.45,10126.23,10175.26,411.93,4182694.1
2019-08-18 06:00:00,10175.26,10199.12,10147.96,10151.9,385.94,3928026.58
2019-08-18 05:00:00,10151.9,10157.08,10118.61,10137.24,356.31,3615983.15
2019-08-18 04:00:00,10137.24,10143.28,10079.46,10122.01,834.25,8430477.93
2019-08-18 03:00:00,10122.01,10173.37,10115.83,10169.04,595.22,6035815.48
2019-08-18 02:00:00,10169.04,10204.36,10147.19,10184.04,507.87,5169040.09
2019-08-18 01:00:00,10184.04,10227.48,10165.9,10222.52,668.09,6817494.27
2019-08-18 00:00:00,10222.52,10272.01,10217.12,10220.75,681.68,6980899.44
2019-08-17 23:00:00,10220.75,10244.35,10190.55,10236.81,674.2,6887817.48
2019-08-17 22:00:00,10236.81,10237.05,10128.05,10142.6,983.9,10027232.11
2019-08-17 21:00:00,10142.6,10173.43,10087.1,10089.49,921.47,9342507.24
2019-08-17 20:00:00,10089.49,10187.46,10058.42,10180.9,1190.45,12039154.53
2019-08-17 19:00:00,10180.9,10207.54,10168.83,10188.44,753.34,7688887.7
2019-08-17 18:00:00,10188.44,10226.63,10010.76,10081.53,2999.6,30378332.81
2019-08-17 17:00:00,10081.53,10329.57,10049.51,10298.7,4366.66,44337446.17
2019-08-17 16:00:00,10298.7,10373.11,10298.47,10331.99,572.28,5920876.26
2019-08-17 15:00:00,10331.99,10354.83,10266.3,10325.44,1067.36,11017800.4
2019-08-17 14:00:00,10325.44,10377.46,10320.3,10374.96,386.71,4009043.86
2019-08-17 13:00:00,10374.96,10374.96,10302.99,10348.6,589.98,6109635.77
2019-08-17 12:00:00,10348.6,10380.81,10298.73,10344.05,735.71,7603766.5
2019-08-17 11:00:00,10344.05,10398.8,10343.54,10393.77,763.92,7931110.61
2019-08-17 10:00:00,10393.77,10456.91,10391.26,10455.54,465.36,4860803.14
2019-08-17 09:00:00,10455.54,10456.92,10374.37,10405.88,510.2,5330115.19
2019-08-17 08:00:00,10405.88,10474.64,10329.1,10373.31,1285.22,13380530.48
2019-08-17 07:00:00,10373.31,10385.6,10348.19,10355.27,584.59,6083650.81
2019-08-17 06:00:00,10355.27,10403.33,10343.49,10387.96,436.88,4538122.41
2019-08-17 05:00:00,10387.96,10396.15,10308.97,10357.62,540.84,5604882.83
2019-08-17 04:00:00,10357.62,10363.11,10279.74,10305.3,556.19,5747329.33
2019-08-17 03:00:00,10305.3,10381.05,10303.6,10338.53,542.7,5620376.53
2019-08-17 02:00:00,10338.53,10425.55,10326.63,10397.79,777.28,8064772.66
2019-08-17 01:00:00,10397.79,10399.35,10238.19,10262.06,831.73,8596261.6
2019-08-17 00:00:00,10262.06,10381.52,10231.42,10360.43,1934.2,19897883.17
2019-08-16 23:00:00,10360.43,10449.9,10312.71,10414.31,1187.08,12325492.79
2019-08-16 22:00:00,10414.31,10486.91,10290.15,10447.7,3406.61,35332138.87
2019-08-16 21:00:00,10447.7,10448.8,10394.5,10398.0,756.65,7899199.39
2019-08-16 20:00:00,10398.0,10527.06,10376.0,10471.88,2035.85,21261333.64
2019-08-16 19:00:00,10471.88,10503.36,10425.77,10433.68,1160.83,12157621.33
2019-08-16 18:00:00,10433.68,10478.33,10397.2,10397.61,1204.94,12585549.54
2019-08-16 17:00:00,10397.61,10544.97,10394.9,10421.64,3785.86,39742113.75
2019-08-16 16:00:00,10421.64,10444.67,10334.21,10396.52,2714.07,28214062.24
2019-08-16 15:00:00,10396.52,10476.43,10069.43,10095.44,6081.45,62783381.62
2019-08-16 14:00:00,10095.44,10166.23,10051.93,10122.7,1380.99,13969125.1
2019-08-16 13:00:00,10122.7,10212.39,10075.82,10209.12,1559.74,15800697.22
2019-08-16 12:00:00,10209.12,10210.98,10129.85,10149.26,2417.27,24596469.85
2019-08-16 11:00:00,10149.26,10218.78,9812.82,10095.69,6581.37,65981007.82
2019-08-16 10:00:00,10095.69,10128.11,10047.51,10097.78,1038.04,10468307.75
2019-08-16 09:00:00,10097.78,10143.89,10038.25,10069.82,1783.38,17994706.72
2019-08-16 08:00:00,10069.82,10083.7,9877.92,9934.6,2849.03,28479061.97
2019-08-16 07:00:00,9934.6,9990.21,9847.19,9947.63,2111.05,20937396.9
2019-08-16 06:00:00,9947.63,10023.29,9855.65,9886.81,3546.21,35203525.5
2019-08-16 05:00:00,9886.81,10143.58,9764.32,10110.74,8025.32,79546803.99
2019-08-16 04:00:00,10110.74,10344.24,10101.93,10328.13,3476.86,35418520.44
2019-08-16 03:00:00,10328.13,10350.94,10284.1,10345.39,1167.8,12062081.42
2019-08-16 02:00:00,10345.39,10418.05,10334.11,10352.74,939.59,9762570.6
2019-08-16 01:00:00,10352.74,10388.85,10305.24,10307.76,904.76,9383087.3
2019-08-16 00:00:00,10307.76,10360.76,10254.59,10308.51,2242.77,23136575.72
2019-08-15 23:00:00,10308.51,10426.49,10258.15,10396.99,3346.8,34636841.69
2019-08-15 22:00:00,10396.99,10451.61,10332.5,10341.51,2288.06,23797351.15
2019-08-15 21:00:00,10341.51,10415.17,10309.24,10383.95,2576.13,26705750.43
2019-08-15 20:00:00,10383.95,10397.74,10094.28,10104.87,5646.07,58040060.6
2019-08-15 19:00:00,10104.87,10142.76,10025.45,10038.38,1634.92,16514372.57
2019-08-15 18:00:00,10038.38,10083.22,10022.96,10024.15,1118.02,11254668.24
2019-08-15 17:00:00,10024.15,10062.77,9983.63,10055.89,1713.12,17164487.39
2019-08-15 16:00:00,10055.89,10163.7,10012.1,10097.67,3182.92,32079886.71
2019-08-15 15:00:00,10097.67,10115.79,9981.65,10022.18,2166.88,21811684.71
2019-08-15 14:00:00,10022.18,10092.27,9967.43,10021.79,2129.89,21369643.57
2019-08-15 13:00:00,10021.79,10051.98,9909.1,9991.95,2775.73,27722652.33
2019-08-15 12:00:00,9991.95,10166.01,9933.6,10162.94,4132.2,41459583.8
2019-08-15 11:00:00,10162.94,10200.78,10049.31,10057.18,3087.45,31299194.54
2019-08-15 10:00:00,10057.18,10124.46,9949.92,9967.86,4401.42,44316507.1
2019-08-15 09:00:00,9967.86,9988.07,9806.75,9834.56,2576.47,25588799.5
2019-08-15 08:00:00,9834.56,9951.82,9788.89,9853.11,4193.44,41444856.37
2019-08-15 07:00:00,9853.11,9884.35,9562.02,9607.57,6754.62,65939539.49
2019-08-15 06:00:00,9607.57,9706.68,9497.12,9706.68,6808.49,65247403.18
2019-08-15 05:00:00,9706.68,9778.17,9671.42,9740.22,2302.24,22395002.46
2019-08-15 04:00:00,9740.22,9873.09,9643.74,9831.32,7700.47,75048731.06
2019-08-15 03:00:00,9831.32,10010.47,9794.92,10006.07,4069.78,40266000.02
2019-08-15 02:00:00,10006.07,10059.71,9894.48,10059.71,3434.79,34262659.49
2019-08-15 01:00:00,10059.71,10108.03,10003.15,10103.95,2028.79,20394092.54
2019-08-15 00:00:00,10103.95,10198.34,10031.56,10031.89,4369.44,44219371.96
2019-08-14 23:00:00,10031.89,10229.61,9924.58,10228.31,7345.02,73706549.36
2019-08-14 22:00:00,10228.31,10252.15,10186.05,10195.2,1493.82,15283283.5
2019-08-14 21:00:00,10195.2,10256.27,10165.13,10175.86,2109.65,21541068.19
2019-08-14 20:00:00,10175.86,10194.01,10108.87,10137.13,2228.82,22624154.84
2019-08-14 19:00:00,10137.13,10223.96,10125.63,10174.19,1893.37,19269546.14
2019-08-14 18:00:00,10174.19,10260.9,10154.45,10219.99,3421.24,34916947.84
2019-08-14 17:00:00,10219.99,10335.38,10073.91,10332.7,10649.33,108399503.84
2019-08-14 16:00:00,10332.7,10589.42,10319.32,10484.61,5946.47,61869366.54
2019-08-14 15:00:00,10484.61,10548.0,10447.31,10486.67,1521.98,15970522.39
2019-08-14 14:00:00,10486.67,10580.75,10431.92,10580.37,2424.15,25427193.75
2019-08-14 13:00:00,10580.37,10636.21,10556.76,10596.52,1509.3,16003574.26
2019-08-14 12:00:00,10596.52,10651.47,10528.96,10534.3,2588.82,27451555.56
2019-08-14 11:00:00,10534.3,10550.45,10452.6,10511.29,1238.91,13014188.06
2019-08-14 10:00:00,10511.29,10560.7,10481.28,10481.29,1398.21,14720390.3
2019-08-14 09:00:00,10481.29,10498.61,10374.21,10437.18,2222.2,23187066.77
2019-08-14 08:00:00,10437.18,10587.86,10407.15,10578.0,3691.54,38687774.16
2019-08-14 07:00:00,10578.0,10614.43,10551.41,10591.75,743.16,7875697.8
2019-08-14 06:00:00,10591.75,10629.14,10581.11,10585.52,1120.98,11890192.73
2019-08-14 05:00:00,10585.52,10594.9,10522.7,10542.67,1232.91,13027971.89
2019-08-14 04:00:00,10542.67,10619.68,10540.24,10615.78,1014.46,10733656.57
2019-08-14 03:00:00,10615.78,10651.29,10579.06,10650.54,1080.2,11458501.72
2019-08-14 02:00:00,10650.54,10656.6,10508.6,10580.36,3126.72,33067557.11
2019-08-14 01:00:00,10580.36,10784.35,10545.8,10744.96,7684.35,81762696.65
2019-08-14 00:00:00,10744.96,10873.44,10744.55,10872.0,2440.25,26358585.79
2019-08-13 23:00:00,10872.0,10904.58,10863.08,10870.12,1080.0,11761937.89
2019-08-13 22:00:00,10870.12,10898.2,10836.92,10869.77,1012.17,10997937.49
2019-08-13 21:00:00,10869.77,10895.46,10826.93,10892.25,1719.04,18651948.3
2019-08-13 20:00:00,10892.25,10949.32,10891.05,10905.1,1615.56,17659061.37
2019-08-13 19:00:00,10905.1,10922.36,10884.76,10888.52,970.67,10589150.44
2019-08-13 18:00:00,10888.52,10917.78,10857.77,10873.37,1624.93,17695105.75
2019-08-13 17:00:00,10873.37,10885.97,10765.3,10822.34,4293.45,46467723.55
2019-08-13 16:00:00,10822.34,10953.99,10822.34,10918.14,3403.52,36998017.02
2019-08-13 15:00:00,10918.14,10976.57,10893.82,10958.91,2104.58,22997602.85
2019-08-13 14:00:00,10958.91,11117.14,10890.47,11117.14,9409.22,103375935.43
2019-08-13 13:00:00,11117.14,11233.8,11112.33,11218.49,3828.06,42710653.03
2019-08-13 12:00:00,11218.49,11270.09,11210.04,11256.8,992.69,11157582.1
2019-08-13 11:00:00,11256.8,11278.73,11219.3,11233.93,796.45,8968082.92
2019-08-13 10:00:00,11233.93,11289.41,11187.47,11289.37,2262.89,25409112.92
2019-08-13 09:00:00,11289.37,11325.19,11234.98,11325.19,2739.04,30871885.72
2019-08-13 08:00:00,11325.19,11350.8,11310.63,11350.8,548.62,6211592.39
2019-08-13 07:00:00,11350.8,11366.87,11295.6,11351.79,1267.21,14353006.85
2019-08-13 06:00:00,11351.79,11372.44,11350.65,11370.31,499.11,5671135.79
2019-08-13 05:00:00,11370.31,11376.48,11336.74,11346.97,399.0,4532890.94
2019-08-13 04:00:00,11346.97,11396.22,11336.72,11386.56,720.05,8178757.08
2019-08-13 03:00:00,11386.56,11392.85,11364.18,11388.73,439.29,4994350.27
2019-08-13 02:00:00,11388.73,11422.52,11382.49,11402.58,443.75,5054519.73
2019-08-13 01:00:00,11402.58,11439.48,11397.72,11414.11,671.83,7664509.64
2019-08-13 00:00:00,11414.11,11418.7,11356.3,11387.41,901.85,10267570.31
2019-08-12 23:00:00,11387.41,11406.66,11378.23,11404.72,477.74,5439260.72
2019-08-12 22:00:00,11404.72,11427.39,11372.31,11393.47,813.53,9268246.03
2019-08-12 21:00:00,11393.47,11425.9,11389.18,11416.16,571.94,6516263.54
2019-08-12 20:00:00,11416.16,11452.46,11412.0,11432.91,893.82,10218070.48
2019-08-12 19:00:00,11432.91,11434.36,11379.06,11403.62,798.21,9100729.01
2019-08-12 18:00:00,11403.62,11409.02,11381.1,11407.57,530.36,6042337.68
2019-08-12 17:00:00,11407.57,11426.01,11382.3,11398.98,1004.76,11458588.52
2019-08-12 16:00:00,11398.98,11420.63,11369.39,11383.53,1334.95,15208478.61
2019-08-12 15:00:00,11383.53,11385.93,11343.56,11374.25,710.42,8074863.45
2019-08-12 14:00:00,11374.25,11392.04,11361.16,11380.53,562.52,6399425.84
2019-08-12 13:00:00,11380.53,11399.38,11354.06,11386.39,866.3,9849992.57
2019-08-12 12:00:00,11386.39,11410.5,11240.38,11327.18,2712.68,30709051.28
2019-08-12 11:00:00,11327.18,11386.39,11308.42,11381.12,903.72,10244273.34
2019-08-12 10:00:00,11381.12,11391.52,11347.09,11356.28,582.07,6626569.15
2019-08-12 09:00:00,11356.28,11380.45,11338.65,11361.32,334.06,3797525.64
2019-08-12 08:00:00,11361.32,11404.74,11306.17,11403.39,852.62,9670036.63
2019-08-12 07:00:00,11403.39,11419.36,11346.5,11370.29,732.03,8326596.23
2019-08-12 06:00:00,11370.29,11401.89,11340.48,11389.12,839.42,9551767.82
2019-08-12 05:00:00,11389.12,11442.82,11371.28,11423.93,1154.37,13165456.19
2019-08-12 04:00:00,11423.93,11465.86,11416.7,11436.35,450.63,5159303.38
2019-08-12 03:00:00,11436.35,11453.51,11405.47,11438.67,563.04,6438169.68
2019-08-12 02:00:00,11438.67,11489.93,11425.08,11483.48,628.7,7211635.02
2019-08-12 01:00:00,11483.48,11522.04,11461.22,11469.4,647.28,7443383.59
2019-08-12 00:00:00,11469.4,11554.74,11443.36,11549.06,1216.55,13988114.5
2019-08-11 23:00:00,11549.06,11584.35,11500.57,11503.12,1631.71,18832630.79
2019-08-11 22:00:00,11503.12,11516.01,11480.38,11506.63,853.9,9824787.97
2019-08-11 21:00:00,11506.63,11554.72,11415.42,11415.42,2863.34,32926614.81
2019-08-11 20:00:00,11415.42,11421.06,11298.87,11370.22,1423.5,16195683.95
2019-08-11 19:00:00,11370.22,11394.27,11364.94,11388.83,461.04,5247542.58
2019-08-11 18:00:00,11388.83,11408.11,11363.74,11368.39,624.02,7101254.24
2019-08-11 17:00:00,11368.39,11402.16,11367.45,11397.25,651.91,7426041.97
2019-08-11 16:00:00,11397.25,11426.17,11369.56,11376.58,767.46,8751340.26
2019-08-11 15:00:00,11376.58,11410.28,11357.31,11387.2,547.53,6235490.44
2019-08-11 14:00:00,11387.2,11420.39,11371.31,11393.45,566.11,6451724.56
2019-08-11 13:00:00,11393.45,11460.59,11379.55,11441.63,825.43,9421996.75
2019-08-11 12:00:00,11441.63,11468.5,11409.36,11465.84,866.46,9917017.72
2019-08-11 11:00:00,11465.84,11473.56,11332.56,11332.56,1432.35,16349166.6
2019-08-11 10:00:00,11332.56,11380.15,11323.79,11347.84,665.86,7561947.64
2019-08-11 09:00:00,11347.84,11372.32,11119.32,11319.47,4564.59,51168465.09
2019-08-11 08:00:00,11319.47,11365.55,11289.85,11353.57,1001.08,11339934.65
2019-08-11 07:00:00,11353.57,11355.76,11334.67,11342.9,317.72,3608376.66
2019-08-11 06:00:00,11342.9,11376.11,11324.72,11360.47,481.53,5468007.76
2019-08-11 05:00:00,11360.47,11370.87,11347.86,11357.64,331.81,3769130.09
2019-08-11 04:00:00,11357.64,11406.91,11356.74,11383.24,498.07,5675599.71
2019-08-11 03:00:00,11383.24,11398.42,11352.94,11356.26,985.88,11223672.61
2019-08-11 02:00:00,11356.26,11369.29,11345.23,11347.39,521.82,5932516.27
2019-08-11 01:00:00,11347.39,11383.23,11343.07,11382.79,808.8,9187123.73
2019-08-11 00:00:00,11382.79,11421.25,11271.8,11293.59,2042.57,23198654.34
2019-08-10 23:00:00,11293.59,11335.92,11292.13,11292.8,960.6,10882772.41
2019-08-10 22:00:00,11292.8,11305.81,11244.26,11304.33,1267.78,14309832.98
2019-08-10 21:00:00,11304.33,11340.98,11242.86,11323.31,1671.76,18872755.15
2019-08-10 20:00:00,11323.31,11367.19,11299.81,11307.39,722.34,8190159.48
2019-08-10 19:00:00,11307.39,11363.37,11257.38,11363.29,1006.87,11397490.83
2019-08-10 18:00:00,11363.29,11383.07,11314.3,11376.58,1196.32,13584259.7
2019-08-10 17:00:00,11376.58,11408.02,11262.07,11343.18,2047.29,23215407.84
2019-08-10 16:00:00,11343.18,11403.0,11325.12,11396.16,1210.1,13757518.86
2019-08-10 15:00:00,11396.16,11408.69,11362.79,11391.88,1221.29,13911815.72
2019-08-10 14:00:00,11391.88,11424.81,11321.22,11421.37,1777.53,20224861.15
2019-08-10 13:00:00,11421.37,11447.33,11376.78,11412.04,2299.58,26248804.87
2019-08-10 12:00:00,11412.04,11427.16,11287.86,11365.54,3859.47,43808903.38
2019-08-10 11:00:00,11365.54,11878.85,11232.42,11876.94,11626.74,133044726.71
2019-08-10 10:00:00,11876.94,11897.77,11853.51,11892.53,623.31,7402610.35
2019-08-10 09:00:00,11892.53,11892.73,11851.06,11855.22,674.84,8012584.77
2019-08-10 08:00:00,11855.22,11886.92,11828.44,11829.22,595.15,7060676.37
2019-08-10 07:00:00,11829.22,11854.57,11804.48,11816.27,677.64,8015043.79
2019-08-10 06:00:00,11816.27,11879.56,11804.25,11845.86,1173.61,13874861.63
2019-08-10 05:00:00,11845.86,11880.22,11798.38,11805.14,628.15,7441951.51
2019-08-10 04:00:00,11805.14,11839.2,11803.35,11839.2,428.67,5066019.33
2019-08-10 03:00:00,11839.2,11839.43,11781.44,11795.45,708.87,8374961.24
2019-08-10 02:00:00,11795.45,11909.87,11769.31,11903.04,1724.87,20369323.69
2019-08-10 01:00:00,11903.04,11926.55,11878.0,11921.47,633.82,7539479.65
2019-08-10 00:00:00,11921.47,11971.35,11863.79,11865.21,2132.67,25442873.03
2019-08-09 23:00:00,11865.21,11888.35,11836.2,11836.49,738.98,8770334.69
2019-08-09 22:00:00,11836.49,11956.44,11835.16,11918.51,1611.0,19185029.61
2019-08-09 21:00:00,11918.51,11922.77,11865.15,11875.97,1365.4,16245147.38
2019-08-09 20:00:00,11875.97,11883.72,11808.66,11819.43,1146.06,13589661.24
2019-08-09 19:00:00,11819.43,11894.56,11798.17,11825.49,2526.62,29948331.56
2019-08-09 18:00:00,11825.49,11830.07,11773.58,11773.58,1433.84,16930140.02
2019-08-09 17:00:00,11773.58,11787.85,11735.97,11772.83,1910.35,22465232.73
2019-08-09 16:00:00,11772.83,11843.04,11679.42,11730.3,1824.3,21480173.43
2019-08-09 15:00:00,11730.3,11771.46,11715.36,11771.46,1168.58,13712781.2
2019-08-09 14:00:00,11771.46,11832.43,11689.74,11816.29,1969.39,23119879.88
2019-08-09 13:00:00,11816.29,11870.04,11756.24,11757.98,2474.56,29278809.27
2019-08-09 12:00:00,11757.98,11770.52,11676.44,11699.39,1183.53,13894097.05
2019-08-09 11:00:00,11699.39,11756.45,11692.87,11702.0,1101.13,12909967.56
2019-08-09 10:00:00,11702.0,11794.45,11674.06,11758.58,1792.62,21040006.38
2019-08-09 09:00:00,11758.58,11839.74,11704.75,11825.77,2169.68,25512559.72
2019-08-09 08:00:00,11825.77,11966.02,11797.05,11847.21,3252.69,38683811.96
2019-08-09 07:00:00,11847.21,11864.73,11795.54,11854.47,1932.54,22853504.98
2019-08-09 06:00:00,11854.47,11858.95,11802.35,11857.01,1042.99,12329478.33
2019-08-09 05:00:00,11857.01,11896.78,11831.91,11895.72,1283.04,15224213.25
2019-08-09 04:00:00,11895.72,11924.58,11867.29,11867.42,1129.77,13453724.2
2019-08-09 03:00:00,11867.42,11942.46,11857.77,11922.45,996.65,11853707.04
2019-08-09 02:00:00,11922.45,11922.76,11859.84,11886.36,918.33,10900081.87
2019-08-09 01:00:00,11886.36,11958.45,11868.44,11955.3,1421.82,16904481.73
2019-08-09 00:00:00,11955.3,12027.57,11890.58,11982.8,2836.91,33929431.63
2019-08-08 23:00:00,11982.8,12042.87,11826.51,11828.69,5573.33,66636901.07
2019-08-08 22:00:00,11828.69,11853.4,11721.94,11722.15,1772.72,20897120.8
2019-08-08 21:00:00,11722.15,11743.51,11605.13,11612.83,1893.15,22118097.61
2019-08-08 20:00:00,11612.83,11616.32,11512.48,11574.86,1498.09,17317942.22
2019-08-08 19:00:00,11574.86,11654.26,11526.55,11637.67,1968.04,22787070.35
2019-08-08 18:00:00,11637.67,11641.66,11518.6,11565.69,1676.8,19438251.6
2019-08-08 17:00:00,11565.69,11736.08,11498.04,11715.46,4926.64,57052755.26
2019-08-08 16:00:00,11715.46,11774.76,11656.29,11686.18,1918.25,22483789.74
2019-08-08 15:00:00,11686.18,11753.73,11682.84,11706.82,1597.89,18721641.56
2019-08-08 14:00:00,11706.82,11746.07,11637.78,11688.98,2710.38,31683995.57
2019-08-08 13:00:00,11688.98,11856.51,11686.49,11856.51,2752.39,32387750.11
2019-08-08 12:00:00,11856.51,11915.16,11757.86,11826.58,2355.68,27887576.31
2019-08-08 11:00:00,11826.58,11912.37,11802.6,11845.0,1495.81,17722791.03
2019-08-08 10:00:00,11845.0,11877.33,11827.85,11870.15,969.39,11481921.66
2019-08-08 09:00:00,11870.15,11941.97,11844.57,11903.47,857.19,10186083.15
2019-08-08 08:00:00,11903.47,11990.09,11884.85,11916.63,2714.58,32518876.51
2019-08-08 07:00:00,11916.63,11921.83,11801.05,11836.6,1941.31,23141003.93
2019-08-08 06:00:00,11836.6,11931.6,11763.05,11930.11,2749.45,32569597.43
2019-08-08 05:00:00,11930.11,11950.55,11896.69,11949.71,1545.24,18443107.95
2019-08-08 04:00:00,11949.71,11969.8,11868.12,11948.39,1132.48,13493302.79
2019-08-08 03:00:00,11948.39,12006.13,11928.47,11929.61,1840.5,22030821.62
2019-08-08 02:00:00,11929.61,11956.89,11886.23,11891.15,929.5,11071529.67
2019-08-08 01:00:00,11891.15,11970.1,11857.01,11967.7,1254.26,14915493.96
2019-08-08 00:00:00,11967.7,12019.23,11877.22,11974.28,1798.19,21476098.02
2019-08-07 23:00:00,11974.28,12018.46,11848.05,11972.69,3072.08,36700610.08
2019-08-07 22:00:00,11972.69,12027.09,11901.24,11935.44,3225.43,38596713.5
2019-08-07 21:00:00,11935.44,12066.07,11843.61,11868.51,3849.36,45967374.22
2019-08-07 20:00:00,11868.51,11950.73,11677.14,11774.87,6961.17,82309107.29
2019-08-07 19:00:00,11774.87,11785.3,11658.64,11724.36,2343.78,27504262.55
2019-08-07 18:00:00,11724.36,11796.28,11718.92,11772.44,1558.18,18328677.95
2019-08-07 17:00:00,11772.44,11772.44,11619.12,11643.29,2163.81,25321709.87
2019-08-07 16:00:00,11643.29,11697.77,11460.79,11658.39,4228.36,49004320.02
2019-08-07 15:00:00,11658.39,12097.14,11613.29,12070.77,7928.56,93072570.09
2019-08-07 14:00:00,12070.77,12104.14,12027.03,12039.37,3597.41,43411268.98
2019-08-07 13:00:00,12039.37,12138.55,11771.1,11774.6,9519.4,114275878.47
2019-08-07 12:00:00,11774.6,11774.79,11701.62,11723.35,2070.18,24316775.75
2019-08-07 11:00:00,11723.35,11733.59,11565.25,11624.85,1961.89,22876624.73
2019-08-07 10:00:00,11624.85,11677.47,11609.52,11610.16,1815.19,21159658.45
2019-08-07 09:00:00,11610.16,11632.2,11500.45,11553.57,1055.6,12220065.94
2019-08-07 08:00:00,11553.57,11583.14,11460.14,11522.97,1476.57,17015117.22
2019-08-07 07:00:00,11522.97,11622.47,11520.28,11606.48,1295.37,14979053.3
2019-08-07 06:00:00,11606.48,11655.71,11565.35,11597.0,1032.26,11993134.99
2019-08-07 05:00:00,11597.0,11708.39,11578.45,11676.22,1168.0,13596062.79
2019-08-07 04:00:00,11676.22,11703.02,11597.66,11623.11,1534.8,17884052.01
2019-08-07 03:00:00,11623.11,11644.1,11556.64,11625.52,1147.83,13316247.18
2019-08-07 02:00:00,11625.52,11658.65,11517.24,11518.21,2155.26,24998849.05
2019-08-07 01:00:00,11518.21,11564.75,11446.62,11464.39,3432.61,39551837.65
2019-08-07 00:00:00,11464.39,11498.75,11393.98,11467.1,2300.8,26319393.72
2019-08-06 23:00:00,11467.1,11484.85,11284.4,11314.03,3273.96,37262083.46
2019-08-06 22:00:00,11314.03,11405.12,11224.1,11368.43,4377.65,49495659.27
2019-08-06 21:00:00,11368.43,11657.24,11312.16,11653.49,6766.4,77369913.57
2019-08-06 20:00:00,11653.49,11736.35,11609.21,11699.83,1901.11,22177135.69
2019-08-06 19:00:00,11699.83,11761.03,11589.36,11738.78,3261.23,38056651.44
2019-08-06 18:00:00,11738.78,11738.78,11698.88,11705.23,1490.92,17479029.97
2019-08-06 17:00:00,11705.23,11829.21,11701.63,11779.62,2531.19,29793362.0
2019-08-06 16:00:00,11779.62,11797.87,11682.45,11705.54,1525.02,17893380.16
